datetime_utc,ozono_ppm,temperatura_c,radiacion_ghi_wm2
2006-08-18 06:00:00,0.03,18.6,0.0
2006-08-18 07:00:00,0.028,18.3,0.0
2006-08-18 08:00:00,0.028,18.3,0.0
2006-08-18 09:00:00,0.021,17.933333333333334,0.0
2006-08-18 10:00:00,0.018,17.8,0.0
2006-08-18 11:00:00,0.005,17.8,0.0
2006-08-18 12:00:00,0.0025,17.8,0.0
2006-08-18 13:00:00,0.0,18.3,9.0
2006-08-18 14:00:00,0.003,18.9,139.5
2006-08-18 15:00:00,0.005,19.4,130.5
2006-08-18 16:00:00,0.009,20.85,376.0
2006-08-18 17:00:00,0.015,21.85,736.5
2006-08-18 18:00:00,0.028,22.25,880.5
2006-08-18 19:00:00,0.055,22.2,959.5
2006-08-18 20:00:00,0.06,22.8,974.0
2006-08-18 21:00:00,0.065,22.8,926.0
2006-08-18 22:00:00,0.059,23.3,813.5
2006-08-18 23:00:00,0.057,21.7,647.5
2006-08-19 00:00:00,0.047,21.7,446.5
2006-08-19 01:00:00,0.04,20.6,229.0
2006-08-19 02:00:00,0.047,19.4,39.0
2006-08-19 03:00:00,0.04,19.2,0.0
2006-08-19 04:00:00,0.032,18.9,0.0
2006-08-19 05:00:00,0.024,18.9,0.0
2006-08-19 06:00:00,0.024,18.9,0.0
2006-08-19 07:00:00,0.02,18.3,0.0
2006-08-19 08:00:00,0.025,18.3,0.0
2006-08-19 09:00:00,0.025,18.15,0.0
2006-08-19 10:00:00,0.03,18.3,0.0
2006-08-19 11:00:00,0.027,18.3,0.0
2006-08-19 12:00:00,0.0245,18.3,0.0
2006-08-19 13:00:00,0.022,18.3,8.5
2006-08-19 14:00:00,0.013,18.9,141.0
2006-08-19 15:00:00,0.01,20.3,161.5
2006-08-19 16:00:00,0.017,21.7,416.5
2006-08-19 17:00:00,0.028,21.35,747.5
2006-08-19 18:00:00,0.042,21.7,885.5
2006-08-19 19:00:00,0.044,22.2,967.0
2006-08-19 20:00:00,0.042,22.2,980.0
2006-08-19 21:00:00,0.052,21.7,931.5
2006-08-19 22:00:00,0.05,22.2,819.5
2006-08-19 23:00:00,0.047,21.7,652.5
2006-08-20 00:00:00,0.046,21.15,448.5
2006-08-20 01:00:00,0.047,19.4,229.5
2006-08-20 02:00:00,0.043,18.9,38.0
2006-08-20 03:00:00,0.038,18.95,0.0
2006-08-20 04:00:00,0.032,18.3,0.0
2006-08-20 05:00:00,0.033,18.3,0.0
2006-08-20 06:00:00,0.033,18.05,0.0
2006-08-20 07:00:00,0.029,17.8,0.0
2006-08-20 08:00:00,0.026,17.8,0.0
2006-08-20 09:00:00,0.023,17.8,0.0
2006-08-20 10:00:00,0.026,17.8,0.0
2006-08-20 11:00:00,0.025,17.8,0.0
2006-08-20 12:00:00,0.024,18.05,0.0
2006-08-20 13:00:00,0.023,17.8,8.0
2006-08-20 14:00:00,0.025,18.3,141.0
2006-08-20 15:00:00,0.028,18.9,90.0
2006-08-20 16:00:00,0.032,21.1,313.5
2006-08-20 17:00:00,0.036,21.85,758.0
2006-08-20 18:00:00,0.043,21.95,898.5
2006-08-20 19:00:00,0.056,22.2,977.5
2006-08-20 20:00:00,0.056,21.7,994.0
2006-08-20 21:00:00,0.06,22.2,941.5
2006-08-20 22:00:00,0.06,21.7,827.5
2006-08-20 23:00:00,0.058,21.1,660.0
2006-08-21 00:00:00,0.049,20.85,453.0
2006-08-21 01:00:00,0.041,19.4,230.0
2006-08-21 02:00:00,0.032,18.9,37.5
2006-08-21 03:00:00,0.031,18.9,0.0
2006-08-21 04:00:00,0.021,18.9,0.0
2006-08-21 05:00:00,0.022,18.3,0.0
2006-08-21 06:00:00,0.018,18.3,0.0
2006-08-21 07:00:00,0.009,18.3,0.0
2006-08-21 08:00:00,0.011,18.3,0.0
2006-08-21 09:00:00,0.009,18.3,0.0
2006-08-21 10:00:00,0.009,17.9,0.0
2006-08-21 11:00:00,0.006,17.8,0.0
2006-08-21 12:00:00,0.003,17.866666666666667,0.0
2006-08-21 13:00:00,0.0,17.8,7.5
2006-08-21 14:00:00,0.002,18.45,137.5
2006-08-21 15:00:00,0.005,19.5,169.5
2006-08-21 16:00:00,0.008,22.2,568.0
2006-08-21 17:00:00,0.013,22.8,754.0
2006-08-21 18:00:00,0.032,23.05,892.5
2006-08-21 19:00:00,0.051,22.1,971.5
2006-08-21 20:00:00,0.048,22.2,984.5
2006-08-21 21:00:00,0.061,23.3,929.5
2006-08-21 22:00:00,0.059,22.8,814.0
2006-08-21 23:00:00,0.056,22.8,647.5
2006-08-22 00:00:00,0.039,22.25,442.5
2006-08-22 01:00:00,0.033,20.6,222.0
2006-08-22 02:00:00,0.022,19.4,35.0
2006-08-22 03:00:00,0.022,19.4,0.0
2006-08-22 04:00:00,0.016,20.0,0.0
2006-08-22 05:00:00,0.009,19.4,0.0
2006-08-22 06:00:00,0.003,19.7,0.0
2006-08-22 07:00:00,0.008,19.4,0.0
2006-08-22 08:00:00,0.004,18.9,0.0
2006-08-22 09:00:00,0.0,18.9,0.0
2006-08-22 10:00:00,0.0,18.3,0.0
2006-08-22 11:00:00,0.0,18.9,0.0
2006-08-22 12:00:00,0.0,18.6,0.0
2006-08-22 13:00:00,0.0,18.9,65.0
2006-08-22 14:00:00,0.001,20.6,130.0
2006-08-22 15:00:00,0.004,22.2,337.0
2006-08-22 16:00:00,0.009,22.2,543.5
2006-08-22 17:00:00,0.019,23.9,721.5
2006-08-22 18:00:00,0.029,24.15,854.0
2006-08-22 19:00:00,0.048,24.4,928.0
2006-08-22 20:00:00,0.07,24.4,940.5
2006-08-22 21:00:00,0.076,23.9,892.0
2006-08-22 22:00:00,0.081,23.3,778.0
2006-08-22 23:00:00,0.075,22.8,614.5
2006-08-23 00:00:00,0.066,22.35,416.0
2006-08-23 01:00:00,0.048,21.1,204.5
2006-08-23 02:00:00,0.031,20.6,30.5
2006-08-23 03:00:00,0.012,20.0,0.0
2006-08-23 04:00:00,0.015,20.0,0.0
2006-08-23 05:00:00,0.013,20.6,0.0
2006-08-23 06:00:00,0.001,20.3,0.0
2006-08-23 07:00:00,0.002,20.6,0.0
2006-08-23 08:00:00,0.0,20.6,0.0
2006-08-23 09:00:00,0.0,20.6,0.0
2006-08-23 10:00:00,0.0,20.6,0.0
2006-08-23 11:00:00,0.0,20.0,0.0
2006-08-23 12:00:00,0.0,19.7,0.0
2006-08-23 13:00:00,0.0,19.4,6.0
2006-08-23 14:00:00,0.001,20.0,125.0
2006-08-23 15:00:00,0.002,21.05,329.0
2006-08-23 16:00:00,0.005,23.9,533.0
2006-08-23 17:00:00,0.012,27.8,711.0
2006-08-23 18:00:00,0.034,28.05,845.0
2006-08-23 19:00:00,0.074,25.6,921.0
2006-08-23 20:00:00,0.061,25.0,933.0
2006-08-23 21:00:00,0.066,24.4,884.0
2006-08-23 22:00:00,0.073,23.3,771.5
2006-08-23 23:00:00,0.06,23.3,608.0
2006-08-24 00:00:00,0.06,22.5,409.5
2006-08-24 01:00:00,0.047,21.1,198.5
2006-08-24 02:00:00,0.028,21.1,28.5
2006-08-24 03:00:00,0.034,20.6,0.0
2006-08-24 04:00:00,0.022,20.0,0.0
2006-08-24 05:00:00,0.012,20.6,0.0
2006-08-24 06:00:00,0.003,20.85,0.0
2006-08-24 07:00:00,0.0,20.6,0.0
2006-08-24 08:00:00,0.0,20.0,0.0
2006-08-24 09:00:00,0.0,20.0,0.0
2006-08-24 10:00:00,0.0,19.2,0.0
2006-08-24 11:00:00,0.0,19.4,0.0
2006-08-24 12:00:00,0.0,19.15,0.0
2006-08-24 13:00:00,0.0,20.0,63.0
2006-08-24 14:00:00,0.001,20.6,126.0
2006-08-24 15:00:00,0.003,22.8,333.0
2006-08-24 16:00:00,0.012,24.4,540.5
2006-08-24 17:00:00,0.0209999999999999,23.3,722.0
2006-08-24 18:00:00,0.0299999999999999,24.15,856.0
2006-08-24 19:00:00,0.039,24.4,935.0
2006-08-24 20:00:00,0.046,23.9,947.0
2006-08-24 21:00:00,0.048,23.3,896.5
2006-08-24 22:00:00,0.049,22.9,783.0
2006-08-24 23:00:00,0.053,21.85,502.0
2006-08-25 00:00:00,0.056,20.9,370.5
2006-08-25 01:00:00,0.051,18.95,184.0
2006-08-25 02:00:00,0.043,18.95,28.5
2006-08-25 03:00:00,0.029,18.9,0.0
2006-08-25 04:00:00,0.015,18.9,0.0
2006-08-25 05:00:00,0.013,18.9,0.0
2006-08-25 06:00:00,0.007,18.9,0.0
2006-08-25 07:00:00,0.008,18.9,0.0
2006-08-25 08:00:00,0.004,18.9,0.0
2006-08-25 09:00:00,0.0,18.3,0.0
2006-08-25 10:00:00,0.0,17.8,0.0
2006-08-25 11:00:00,0.0,18.15,0.0
2006-08-25 12:00:00,0.0,18.4,0.0
2006-08-25 13:00:00,0.0,17.9,5.5
2006-08-25 14:00:00,0.001,18.9,128.5
2006-08-25 15:00:00,0.005,19.2,123.0
2006-08-25 16:00:00,0.011,20.53333333333333,303.5
2006-08-25 17:00:00,0.012,22.95,734.5
2006-08-25 18:00:00,0.019,23.9,872.0
2006-08-25 19:00:00,0.029,23.9,949.0
2006-08-25 20:00:00,0.042,23.9,963.5
2006-08-25 21:00:00,0.046,23.3,910.0
2006-08-25 22:00:00,0.053,22.6,796.5
2006-08-25 23:00:00,0.05,21.7,628.0
2006-08-26 00:00:00,0.037,21.15,423.0
2006-08-26 01:00:00,0.03,20.0,204.5
2006-08-26 02:00:00,0.026,18.95,28.0
2006-08-26 03:00:00,0.02,18.1,0.0
2006-08-26 04:00:00,0.018,18.1,0.0
2006-08-26 05:00:00,0.02,17.933333333333334,0.0
2006-08-26 06:00:00,0.013,17.8,0.0
2006-08-26 07:00:00,0.007,18.3,0.0
2006-08-26 08:00:00,0.003,17.8,0.0
2006-08-26 09:00:00,0.0,18.15,0.0
2006-08-26 10:00:00,0.0,18.3,0.0
2006-08-26 11:00:00,0.0,17.8,0.0
2006-08-26 12:00:00,0.0,17.8,0.0
2006-08-26 13:00:00,0.0,17.8,65.5
2006-08-26 14:00:00,0.002,18.45,131.0
2006-08-26 15:00:00,0.005,20.0,346.0
2006-08-26 16:00:00,0.01,21.7,561.0
2006-08-26 17:00:00,0.015,21.7,746.0
2006-08-26 18:00:00,0.031,21.95,885.5
2006-08-26 19:00:00,0.05,22.8,963.5
2006-08-26 20:00:00,0.055,22.8,974.5
2006-08-26 21:00:00,0.063,22.1,921.0
2006-08-26 22:00:00,0.057,22.2,803.0
2006-08-26 23:00:00,0.053,22.2,632.5
2006-08-27 00:00:00,0.047,21.3,426.0
2006-08-27 01:00:00,0.043,20.0,205.0
2006-08-27 02:00:00,0.037,19.4,27.5
2006-08-27 03:00:00,0.022,19.4,0.0
2006-08-27 04:00:00,0.011,19.4,0.0
2006-08-27 05:00:00,0.001,19.4,0.0
2006-08-27 06:00:00,0.0,19.4,0.0
2006-08-27 07:00:00,0.0,19.4,0.0
2006-08-27 08:00:00,0.0,18.9,0.0
2006-08-27 09:00:00,0.0,18.9,0.0
2006-08-27 10:00:00,0.0,18.3,0.0
2006-08-27 11:00:00,0.0,17.2,0.0
2006-08-27 12:00:00,0.0,17.5,0.0
2006-08-27 13:00:00,0.0,18.3,0.0
2006-08-27 14:00:00,0.002,19.5,129.0
2006-08-27 15:00:00,0.008,21.7,347.0
2006-08-27 16:00:00,0.019,23.9,562.0
2006-08-27 17:00:00,0.03,23.3,748.0
2006-08-27 18:00:00,0.051,23.05,887.0
2006-08-27 19:00:00,0.053,23.3,965.5
2006-08-27 20:00:00,0.055,23.9,976.5
2006-08-27 21:00:00,0.056,24.4,922.0
2006-08-27 22:00:00,0.055,23.9,803.0
2006-08-27 23:00:00,0.053,22.8,631.0
2006-08-28 00:00:00,0.035,22.5,426.0
2006-08-28 01:00:00,0.026,21.1,204.5
2006-08-28 02:00:00,0.018,20.0,26.5
2006-08-28 03:00:00,0.01,20.0,0.0
2006-08-28 04:00:00,0.001,20.6,0.0
2006-08-28 05:00:00,0.0,20.0,0.0
2006-08-28 06:00:00,0.0,20.0,0.0
2006-08-28 07:00:00,0.0,19.4,0.0
2006-08-28 08:00:00,0.0,19.4,0.0
2006-08-28 09:00:00,0.0,19.4,0.0
2006-08-28 10:00:00,0.0,18.9,0.0
2006-08-28 11:00:00,0.0,18.3,0.0
2006-08-28 12:00:00,0.0,18.3,0.0
2006-08-28 13:00:00,0.0,18.3,0.0
2006-08-28 14:00:00,0.001,19.1,127.0
2006-08-28 15:00:00,0.002,19.2,168.5
2006-08-28 16:00:00,0.003,20.366666666666667,459.0
2006-08-28 17:00:00,0.006,23.3,741.5
2006-08-28 18:00:00,0.018,22.75,881.5
2006-08-28 19:00:00,0.036,22.8,957.5
2006-08-28 20:00:00,0.037,22.8,967.0
2006-08-28 21:00:00,0.065,23.15,915.5
2006-08-28 22:00:00,0.062,22.8,796.0
2006-08-28 23:00:00,0.047,22.2,622.5
2006-08-29 00:00:00,0.033,21.55,413.0
2006-08-29 01:00:00,0.023,20.6,192.5
2006-08-29 02:00:00,0.013,19.4,23.5
2006-08-29 03:00:00,0.019,20.0,0.0
2006-08-29 04:00:00,0.011,20.0,0.0
2006-08-29 05:00:00,0.001,20.0,0.0
2006-08-29 06:00:00,0.0,19.7,0.0
2006-08-29 07:00:00,0.0,18.9,0.0
2006-08-29 08:00:00,0.0,18.95,0.0
2006-08-29 09:00:00,0.0,18.3,0.0
2006-08-29 10:00:00,0.0,18.3,0.0
2006-08-29 11:00:00,0.0,18.3,0.0
2006-08-29 12:00:00,0.0,18.2,0.0
2006-08-29 13:00:00,0.0,18.3,0.0
2006-08-29 14:00:00,0.002,18.3,119.0
2006-08-29 15:00:00,0.002,19.866666666666667,332.0
2006-08-29 16:00:00,0.004,21.7,541.5
2006-08-29 17:00:00,0.009,23.9,722.5
2006-08-29 18:00:00,0.018,24.15,856.5
2006-08-29 19:00:00,0.045,23.3,932.0
2006-08-29 20:00:00,0.061,23.3,940.0
2006-08-29 21:00:00,0.064,23.3,886.0
2006-08-29 22:00:00,0.064,23.3,767.0
2006-08-29 23:00:00,0.06,22.8,598.5
2006-08-30 00:00:00,0.061,22.5,394.0
2006-08-30 01:00:00,0.061,21.1,180.0
2006-08-30 02:00:00,0.051,20.0,20.5
2006-08-30 03:00:00,0.018,20.0,0.0
2006-08-30 04:00:00,0.008,20.6,0.0
2006-08-30 05:00:00,0.001,20.6,0.0
2006-08-30 06:00:00,0.0,20.6,0.0
2006-08-30 07:00:00,0.0,20.0,0.0
2006-08-30 08:00:00,0.0,20.0,0.0
2006-08-30 09:00:00,0.002,20.0,0.0
2006-08-30 10:00:00,0.0,18.9,0.0
2006-08-30 11:00:00,0.004,19.4,0.0
2006-08-30 12:00:00,0.0035,19.466666666666665,0.0
2006-08-30 13:00:00,0.003,19.4,0.0
2006-08-30 14:00:00,0.003,20.0,112.5
2006-08-30 15:00:00,0.005,20.6,102.5
2006-08-30 16:00:00,0.008,21.05,446.5
2006-08-30 17:00:00,0.013,23.2,707.0
2006-08-30 18:00:00,0.024,24.15,838.5
2006-08-30 19:00:00,0.054,23.9,915.0
2006-08-30 20:00:00,0.07,24.4,926.0
2006-08-30 21:00:00,0.073,24.4,877.0
2006-08-30 22:00:00,0.076,23.3,759.0
2006-08-30 23:00:00,0.069,22.4,591.0
2006-08-31 00:00:00,0.061,21.96666666666667,389.5
2006-08-31 01:00:00,0.047,20.6,176.5
2006-08-31 02:00:00,0.046,19.4,19.0
2006-08-31 03:00:00,0.021,19.4,0.0
2006-08-31 04:00:00,0.006,19.4,0.0
2006-08-31 05:00:00,0.001,20.0,0.0
2006-08-31 06:00:00,0.0,20.0,0.0
2006-08-31 07:00:00,0.002,20.0,0.0
2006-08-31 08:00:00,0.005,19.4,0.0
2006-08-31 09:00:00,0.004,19.4,0.0
2006-08-31 10:00:00,0.0,19.4,0.0
2006-08-31 11:00:00,0.0,18.3,0.0
2006-08-31 12:00:00,0.0,18.6,0.0
2006-08-31 13:00:00,0.0,18.15,0.0
2006-08-31 14:00:00,0.001,19.5,113.0
2006-08-31 15:00:00,0.003,21.7,321.0
2006-08-31 16:00:00,0.005,22.1,531.0
2006-08-31 17:00:00,0.012,22.8,713.0
2006-08-31 18:00:00,0.03,23.05,848.5
2006-08-31 19:00:00,0.047,23.3,923.5
2006-08-31 20:00:00,0.054,23.3,933.5
2006-08-31 21:00:00,0.078,23.3,877.5
2006-08-31 22:00:00,0.091,23.3,759.5
2006-08-31 23:00:00,0.096,22.73333333333333,590.5
2006-09-01 00:00:00,0.078,21.4,387.0
2006-09-01 01:00:00,0.062,19.15,172.5
2006-09-01 02:00:00,0.056,18.65,17.5
2006-09-01 03:00:00,0.024,18.9,0.0
2006-09-01 04:00:00,0.011,19.4,0.0
2006-09-01 05:00:00,0.007,18.95,0.0
2006-09-01 06:00:00,0.001,18.9,0.0
2006-09-01 07:00:00,0.0,19.4,0.0
2006-09-01 08:00:00,0.0,18.9,0.0
2006-09-01 09:00:00,0.0,18.9,0.0
2006-09-01 10:00:00,0.0,18.3,0.0
2006-09-01 11:00:00,0.0,18.9,0.0
2006-09-01 12:00:00,0.0,18.6,0.0
2006-09-01 13:00:00,0.0,18.9,0.0
2006-09-01 14:00:00,0.001,19.2,111.0
2006-09-01 15:00:00,0.005,20.6,317.5
2006-09-01 16:00:00,0.007,21.1,496.0
2006-09-01 17:00:00,0.011,21.05,458.5
2006-09-01 18:00:00,0.031,21.6,664.5
2006-09-01 19:00:00,0.052,22.2,915.5
2006-09-01 20:00:00,0.07,22.8,925.0
2006-09-01 21:00:00,0.073,22.2,870.0
2006-09-01 22:00:00,0.076,22.8,753.5
2006-09-01 23:00:00,0.062,22.2,585.0
2006-09-02 00:00:00,0.047,22.2,383.0
2006-09-02 01:00:00,0.022,22.2,170.0
2006-09-02 02:00:00,0.014,22.2,16.5
2006-09-02 03:00:00,0.009,21.7,0.0
2006-09-02 04:00:00,0.007,21.1,0.0
2006-09-02 05:00:00,0.008,20.0,0.0
2006-09-02 06:00:00,0.006,20.0,0.0
2006-09-02 07:00:00,0.001,20.0,0.0
2006-09-02 08:00:00,0.004,20.0,0.0
2006-09-02 09:00:00,0.004,20.6,0.0
2006-09-02 10:00:00,0.004,20.0,0.0
2006-09-02 11:00:00,0.006,19.4,0.0
2006-09-02 12:00:00,0.003,19.4,0.0
2006-09-02 13:00:00,0.0,18.9,0.0
2006-09-02 14:00:00,0.001,21.1,108.5
2006-09-02 15:00:00,0.007,22.2,311.5
2006-09-02 16:00:00,0.009,23.3,519.5
2006-09-02 17:00:00,0.017,24.0,699.0
2006-09-02 18:00:00,0.037,23.95,839.5
2006-09-02 19:00:00,0.056,25.0,913.0
2006-09-02 20:00:00,0.077,24.4,923.0
2006-09-02 21:00:00,0.089,23.9,867.0
2006-09-02 22:00:00,0.08,23.3,748.0
2006-09-02 23:00:00,0.064,23.3,578.5
2006-09-03 00:00:00,0.045,23.6,375.5
2006-09-03 01:00:00,0.032,22.8,163.0
2006-09-03 02:00:00,0.021,22.8,81.5
2006-09-03 03:00:00,0.015,21.7,0.0
2006-09-03 04:00:00,0.013,21.7,0.0
2006-09-03 05:00:00,0.014,21.1,0.0
2006-09-03 06:00:00,0.003,20.85,0.0
2006-09-03 07:00:00,0.0,20.6,0.0
2006-09-03 08:00:00,0.0,20.0,0.0
2006-09-03 09:00:00,0.0,20.0,0.0
2006-09-03 10:00:00,0.0,20.0,0.0
2006-09-03 11:00:00,0.0,20.0,0.0
2006-09-03 12:00:00,0.0,19.7,0.0
2006-09-03 13:00:00,0.0,19.4,0.0
2006-09-03 14:00:00,0.002,21.1,107.0
2006-09-03 15:00:00,0.012,22.8,311.5
2006-09-03 16:00:00,0.02,23.9,517.5
2006-09-03 17:00:00,0.022,24.4,696.0
2006-09-03 18:00:00,0.042,24.15,832.5
2006-09-03 19:00:00,0.073,24.4,905.5
2006-09-03 20:00:00,0.082,24.4,913.5
2006-09-03 21:00:00,0.082,24.4,860.5
2006-09-03 22:00:00,0.086,23.9,742.0
2006-09-03 23:00:00,0.097,23.9,574.0
2006-09-04 00:00:00,0.094,23.9,371.5
2006-09-04 01:00:00,0.059,23.9,159.0
2006-09-04 02:00:00,0.037,20.6,13.5
2006-09-04 03:00:00,0.015,21.1,0.0
2006-09-04 04:00:00,0.001,21.7,0.0
2006-09-04 05:00:00,0.0,21.7,0.0
2006-09-04 06:00:00,0.0,21.4,0.0
2006-09-04 07:00:00,0.0,20.0,0.0
2006-09-04 08:00:00,0.0,20.0,0.0
2006-09-04 09:00:00,0.0,20.0,0.0
2006-09-04 10:00:00,0.0,19.4,0.0
2006-09-04 11:00:00,0.0,19.4,0.0
2006-09-04 12:00:00,0.0,19.15,0.0
2006-09-04 13:00:00,0.0,18.3,0.0
2006-09-04 14:00:00,0.002,20.6,102.0
2006-09-04 15:00:00,0.007,23.3,314.0
2006-09-04 16:00:00,0.019,24.4,521.0
2006-09-04 17:00:00,0.028,24.4,699.0
2006-09-04 18:00:00,0.055,24.4,830.0
2006-09-04 19:00:00,0.075,23.9,900.5
2006-09-04 20:00:00,0.087,23.9,908.0
2006-09-04 21:00:00,0.1,23.3,851.5
2006-09-04 22:00:00,0.083,23.3,733.5
2006-09-04 23:00:00,0.04,23.3,564.0
2006-09-05 00:00:00,0.031,22.75,361.5
2006-09-05 01:00:00,0.024,20.6,151.5
2006-09-05 02:00:00,0.013,20.0,11.5
2006-09-05 03:00:00,0.001,19.4,0.0
2006-09-05 04:00:00,0.0,19.4,0.0
2006-09-05 05:00:00,0.0,18.9,0.0
2006-09-05 06:00:00,0.0,19.15,0.0
2006-09-05 07:00:00,0.0,19.4,0.0
2006-09-05 08:00:00,0.0,19.4,0.0
2006-09-05 09:00:00,0.0,19.4,0.0
2006-09-05 10:00:00,0.0,19.4,0.0
2006-09-05 11:00:00,0.0,18.9,0.0
2006-09-05 12:00:00,0.0,19.15,0.0
2006-09-05 13:00:00,0.0,19.0,0.0
2006-09-05 14:00:00,0.001,21.0,101.0
2006-09-05 15:00:00,0.001,23.9,305.0
2006-09-05 16:00:00,0.003,25.0,511.0
2006-09-05 17:00:00,0.007,26.0,686.5
2006-09-05 18:00:00,0.016,25.3,818.0
2006-09-05 19:00:00,0.037,25.6,887.5
2006-09-05 20:00:00,0.048,26.0,894.0
2006-09-05 21:00:00,0.054,25.0,837.0
2006-09-05 22:00:00,0.06,23.0,716.0
2006-09-05 23:00:00,0.074,22.0,547.0
2006-09-06 00:00:00,0.073,21.95,348.5
2006-09-06 01:00:00,0.058,20.6,142.5
2006-09-06 02:00:00,0.023,20.6,10.0
2006-09-06 03:00:00,0.002,21.1,0.0
2006-09-06 04:00:00,0.0,21.0,0.0
2006-09-06 05:00:00,0.0,21.0,0.0
2006-09-06 06:00:00,0.0,21.55,0.0
2006-09-06 07:00:00,0.0,21.0,0.0
2006-09-06 08:00:00,0.006,20.6,0.0
2006-09-06 09:00:00,0.012,20.0,0.0
2006-09-06 10:00:00,0.011,20.0,0.0
2006-09-06 11:00:00,0.003,20.0,0.0
2006-09-06 12:00:00,0.0015,20.0,0.0
2006-09-06 13:00:00,0.0,20.6,0.0
2006-09-06 14:00:00,0.002,22.2,98.0
2006-09-06 15:00:00,0.006,23.9,300.0
2006-09-06 16:00:00,0.009,26.1,506.5
2006-09-06 17:00:00,0.01,24.4,686.0
2006-09-06 18:00:00,0.02,25.0,820.0
2006-09-06 19:00:00,0.057,25.0,893.0
2006-09-06 20:00:00,0.048,23.9,901.5
2006-09-06 21:00:00,0.041,23.3,846.0
2006-09-06 22:00:00,0.042,23.3,727.0
2006-09-06 23:00:00,0.042,21.53333333333333,556.0
2006-09-07 00:00:00,0.032,20.566666666666663,354.0
2006-09-07 01:00:00,0.018,20.0,144.0
2006-09-07 02:00:00,0.013,19.4,9.0
2006-09-07 03:00:00,0.0,19.4,0.0
2006-09-07 04:00:00,0.001,19.4,0.0
2006-09-07 05:00:00,0.001,20.0,0.0
2006-09-07 06:00:00,0.001,20.0,0.0
2006-09-07 07:00:00,0.003,20.0,0.0
2006-09-07 08:00:00,0.002,20.0,0.0
2006-09-07 09:00:00,0.003,20.0,0.0
2006-09-07 10:00:00,0.004,20.6,0.0
2006-09-07 11:00:00,0.002,20.6,0.0
2006-09-07 12:00:00,0.001,20.6,0.0
2006-09-07 13:00:00,0.0,20.6,0.0
2006-09-07 14:00:00,0.002,21.05,94.0
2006-09-07 15:00:00,0.005,22.8,291.5
2006-09-07 16:00:00,0.007,22.8,497.0
2006-09-07 17:00:00,0.009,23.3,677.5
2006-09-07 18:00:00,0.017,23.3,814.5
2006-09-07 19:00:00,0.028,22.8,889.0
2006-09-07 20:00:00,0.03,22.2,896.5
2006-09-07 21:00:00,0.038,22.2,836.0
2006-09-07 22:00:00,0.039,21.85,715.5
2006-09-07 23:00:00,0.031,20.8,538.0
2006-09-08 00:00:00,0.03,20.3,342.5
2006-09-08 01:00:00,0.029,19.4,174.75
2006-09-08 02:00:00,0.027,18.9,7.0
2006-09-08 03:00:00,0.022,19.5,0.0
2006-09-08 04:00:00,0.01,20.0,0.0
2006-09-08 05:00:00,0.013,20.0,0.0
2006-09-08 06:00:00,0.018,20.3,0.0
2006-09-08 07:00:00,0.023,20.0,0.0
2006-09-08 08:00:00,0.021,20.0,0.0
2006-09-08 09:00:00,0.022,20.0,0.0
2006-09-08 10:00:00,0.019,20.0,0.0
2006-09-08 11:00:00,0.021,20.0,0.0
2006-09-08 12:00:00,0.015,20.0,0.0
2006-09-08 13:00:00,0.009,20.0,0.0
2006-09-08 14:00:00,0.007,20.6,45.5
2006-09-08 15:00:00,0.01,20.6,102.0
2006-09-08 16:00:00,0.013,21.7,385.5
2006-09-08 17:00:00,0.018,22.4,690.5
2006-09-08 18:00:00,0.025,22.5,814.0
2006-09-08 19:00:00,0.033,22.2,886.0
2006-09-08 20:00:00,0.038,21.7,893.5
2006-09-08 21:00:00,0.039,21.7,844.5
2006-09-08 22:00:00,0.039,21.1,722.5
2006-09-08 23:00:00,0.036,20.6,551.5
2006-09-09 00:00:00,0.032,20.3,344.0
2006-09-09 01:00:00,0.027,19.2,134.0
2006-09-09 02:00:00,0.024,18.9,6.5
2006-09-09 03:00:00,0.024,18.9,0.0
2006-09-09 04:00:00,0.027,18.966666666666665,0.0
2006-09-09 05:00:00,0.026,18.9,0.0
2006-09-09 06:00:00,0.023,18.9,0.0
2006-09-09 07:00:00,0.023,18.9,0.0
2006-09-09 08:00:00,0.017,19.4,0.0
2006-09-09 09:00:00,0.021,19.4,0.0
2006-09-09 10:00:00,0.022,19.4,0.0
2006-09-09 11:00:00,0.025,19.4,0.0
2006-09-09 12:00:00,0.0225,19.15,0.0
2006-09-09 13:00:00,0.02,18.9,0.0
2006-09-09 14:00:00,0.02,19.4,44.0
2006-09-09 15:00:00,0.02,20.0,125.5
2006-09-09 16:00:00,0.023,21.1,264.0
2006-09-09 17:00:00,0.025,22.9,615.5
2006-09-09 18:00:00,0.033,23.05,833.5
2006-09-09 19:00:00,0.043,22.2,905.0
2006-09-09 20:00:00,0.046,22.2,911.0
2006-09-09 21:00:00,0.044,21.7,855.5
2006-09-09 22:00:00,0.046,21.7,732.0
2006-09-09 23:00:00,0.049,21.1,557.0
2006-09-10 00:00:00,0.047,20.55,349.0
2006-09-10 01:00:00,0.042,19.4,135.0
2006-09-10 02:00:00,0.038,18.9,6.0
2006-09-10 03:00:00,0.038,18.3,0.0
2006-09-10 04:00:00,0.033,18.3,0.0
2006-09-10 05:00:00,0.028,17.8,0.0
2006-09-10 06:00:00,0.033,17.8,0.0
2006-09-10 07:00:00,0.027,17.8,0.0
2006-09-10 08:00:00,0.02,17.8,0.0
2006-09-10 09:00:00,0.01,17.2,0.0
